Revenue,Gross Profit,Short-term debt,Net Income,Total assets,2019 PRICE VAR [%]
116922000,14157000,1755000,10410000,90448000,54.85520153
2193000,82000,1800000,-1786000,10853000,46.51162436
2478989362,2478989362,1374734043,-190691489.4,5189893617,-93.04678342
350775000,206569000,0,28482000,1037516000,20.62333864
5566203,2187124,1608759,1397601,23228927,-7.787699264
1893000,1775000,1853000,23653000,1369343500,12.89789741
18213653,6254027,129282,139465,17419218,-38.36405857
5446894.074,5446894.074,0,-9441496.296,34813913.33,-12.25490219
1365117.778,1054974.815,0,-2230317.778,6846435.556,-37.47847108
932680.2817,423024.6479,1216195.775,-11861424.65,18333150.7,31.19908561
57418000,18373000,0,4000,46051000,-25.97402507
20100000,11576000,0,6244000,29304000,180.2806921
141381000,110601000,500000,-20596000,207900000,38.88888507
71579000,23897000,0,4081000,131680000,16.37663272
78142000,33332000,13554000,-4708000,66306000,44.61537766
498264000,221947000,0,-7904989,6165820,-17.85714316
20819000,20819000,0,1738000,638923000,12.90800145
14232000,10129000,320000,837000,28952000,2.995587555
33236000,12561000,0,1399000,23953000,-52.28757956
5923000,1842000,0,-6700000,7455000,93.75000582
13850372,6538449,0,-3653905,37633678,166.6666667
498264000,221947000,1853000,23653000,42416000000,-35.87847887
20099695,11057540,1526288,-5718407,22918077,-76.65024564
65762946,21307249,0,-6791735,53321164,163.4526198
53923152,11597814,0,2920639,23627563,8.438817066
44443000,44264000,1853000,23653000,1369343500,16.6789001
2054500000,730200000,0,146100000,2351000000,87.95498287
136424000,136424000,0,-2187000,1391242000,-20.32141268
36455296,876078,7272198,-123239785,5024778,24.24241822
90655294,15614492,6330269,1059276,38834077,19.17098522
498264000,221947000,0,1040542,118436832,5.028482379
18535115,-2316137,1092783,-17968598,61166006,-33.55704677
5514000000,972000000,2000000,23000000,2314000000,0.184471494
10231000,10231000,0,1323000,318394000,14.28140703
193194000,26330000,0,-15469000,357339000,-25.30120453
2475666092,264322778,1107647553,49546714,2699813698,91.13923411
6062778,5261185,0,-5015911,9944990,63.63637103
114469000,41472000,562000,22296000,138116000,33.39843899
23522631,6555998,0,-3411220,22777848,-21.4285749
70258210,65858543,0,-56736582,753285373,34.46492579
446322000,34169000,5841000,-1325000,246528000,-5.061081342
9709629.63,9709629.63,0,-4473333.333,20870370.37,77.14285992
498264000,221947000,0,2122033,204831755,6.109983708
95987000,36203000,369000,440000,94531000,1.983003165
37000000,221947000,1853000,3000000,565000000,7.984342265
41959000,41959000,0,10426000,985784000,12.37719694
349637000,189540000,10823000,6214000,197142000,63.06728398
608194000,122250000,5122000,8302000,402096000,-31.4381289
11958000000,6995000000,3615000000,725000000,54185000000,8.285713196
7495000,-435000,335000,-2981000,14250000,-30.5263128
193000000,-17900000,32800000,-104100000,571700000,304.7058777
498264000,221947000,0,2806000,305268000,4.795920999
24870000,9659000,0,1405000,30075000,132.5581464
263200000,137827000,15000000,-6545000,146038000,-5.263153052
199633341,74198757,14350304,5922719,141772396,7.285717555
7195000,501000,4762000,-23336000,68027000,-73.03665005
559386,-198515,0,-8910002,5698670,-70.43478168
65000000,221947000,1853000,116000000,787000000,32.37752654
65000000,221947000,1853000,116000000,787000000,27.05571983
101638726.8,41310875.33,18590981.43,33511405.84,312890981.4,24.53267173
7224562,7224562,0,4204424,55903132,19.76913222
201169000,164132000,0,19348000,744112000,-34.91272454
498264000,221947000,54649,-14037378,13395563,20.14562978
20018000,20018000,6250000,4000000,545708000,3.166659304
5771000000,2993000000,3000000,676000000,28292000000,33.20285251
1615000000,1254000000,220000000,-64000000,5224000000,-61.70100432
45580000,25406000,0,680000,33855000,20.74829535
365196000,120791000,39338000,-33568000,199989000,66.66666366
487900000,122100000,3500000,25000000,408800000,8.172036922
786344000,786344000,12098666.67,-50172000,2060992000,7.644153897
872642,872642,0,751506,987023,14.28292435
19300882,8226486,168501,2974141,66562473,-23.125
72788000,44768000,0,-18253000,221704000,-70.21276576
56509000,56509000,9892000,-2432000,78216000,-21.59035575
7921000,7921000,9000000,1770000,323954000,40.23900652
17341000,17341000,0,-35290000,692443000,64.14254479
20825000,20825000,8940000,2030000,623968000,0.408164822
2232000,2179000,1853000,23653000,1369343500,18.86719219
19564981,2323692,2415012,-1098307,12280786,-10.1503749
48000000,6000000,0,-21000000,74000000,17.12959427
122985000,55865000,5269000,-5001000,96526000,14.74269728
11037000,2375000,1235000,498000,48192000,14.09736706
9622076,4431301,0,-7431645,6400968,308.8235209
47268000,47046000,1853000,23653000,1369343500,12.09872248
807226000,454601000,14729000,-79757000,1295301000,-93.69251011
498264000,221947000,0,5266802,351443016,4.735235917
339947,331619,7300143,-8595414,299737,24.11763741
62896000,62896000,0,10596000,2077981000,22.15189669
230347407.4,60022962.96,0,-14025185.19,725834814.8,-39.86486661
63435000,63435000,1853000,8163000,997480000,18.76470902
18507000,18507000,0,4835000,584500000,5.962423091
36679826,26884928,0,-7612435,29020751,12.78788249
173558000,139082000,777000,-3886000,62198000,-13.71646165
498264000,221947000,4327000,-13985000,18724000,-98.61244708
2459390.863,2459390.863,467005.0761,-19073604.06,25944162.44,-63.7368411
5861000,3712000,0,-1170000,7487000,-43.40659661
498264000,221947000,0,1679963,213504932,4.585020885
88254000,88254000,85000,12003000,1750969000,38.40905496
360000,112000,1015000,-3223000,4455000,-17.12328722
2859884,938407,3450,-10798503,4566232,-98.14726841
318000,160000,0,-4154000,1580000,-21.2924644
364810000,269119000,1530000,-854000,193016000,7.72014893
1169351,1072715,316074,-16113937,7021527,-42.7272744
45076000,44830000,1853000,23653000,1369343500,18.8161479
58927000,58927000,15000000,16166000,1157736000,25.18051625
12508000,11005000,0,-6545000,9361000,-35.35353742
3006000,2956000,1853000,23653000,1369343500,6.57932277
2522700.145,144177.7135,70581551.81,-31417210.71,23833204.05,-11.65048044
6174,6174,0,-9796261,7222791,-4.000002997
498264000,221947000,0,2685112,279512330,8.102563711
58014064,52471459,0,4169090,247035340,14.30795486
485617000,122833000,45093000,30626000,1343000000,4.82758719
47040704,20897380,10867111,7211429,61752132,-42.59259537
498264000,221947000,160000000,207000000,9439000000,28.83812215
849042000,225573000,736000,12661000,307083000,-36.60712317
211115000,211115000,0,-11510000,68449000,-10.21126657
191910000,152543000,0,31035000,157921000,-69.7119528
83917000,83917000,165750000,-1098000,280840000,-22.19074927
626000,221947000,1853000,23653000,1369343500,14.77505793
498264000,221947000,0,-1820449,6255402,-63.15789474
1356382.979,195212.766,0,-4119148.936,5399734.043,-79.43089486
498264000,221947000,0,-8563455,18546212,-45.43478168
2118000,2048000,1853000,23653000,1369343500,28.92699727
1020000,978000,1853000,23653000,1369343500,21.13090995
7000000,7000000,1853000,6000000,1000000,11.30783951
64857000,24448000,2434000,779000,144231000,19.63987407
113370000,13311000,1117000,166000,59960000,22.97979391
498264000,221947000,0,-11022286,29478384,-73.67292257
492573563.2,138263218.4,52563218.39,38263218.39,428400000,-59.99999888
42179000,42179000,26234000,13651000,1184559000,21.46199498
667566000,61900000,0,-14216000,696097000,-22.46256789
141000000,221947000,1853000,103000000,14738000000,22.89993342
141000000,221947000,1853000,103000000,14738000000,20.38425274
16608000,13617000,5788000,-2781000,243958000,33.79469757
41799545,14397189,425663,2795249,35234503,1.23262163
498264000,221947000,0,-76716000,167440000,-71.01669314
87828590,27873200,260954,1068753,43098460,-15.36458144
266000000,71922000,3083000,8240000,194682000,36.04025582
60300000,14672000,79000,-13128000,45325000,399.9999733
108313000,66096000,0,20139000,86836000,103.913824
732000000,221947000,1853000,116000000,4196000000,3.707728609
8468000,6921000,14689000,-10248000,84777000,35.48193795
498264000,221947000,4000000,1386748,309233566,-1.495509696
2946307,1097872,797940,-13368098,8950363,-96.05997216
4884000,4884000,19600000,796000,100145000,-7.666667302
43698000,43698000,20000000,4919000,1038183000,26.96538013
18655000,7831000,1234000,-18291000,75447000,-6.613225227
2449000,2535000,0,-12727000,47397000,53.27381715
72424000,72424000,40382000,12805000,1934388000,24.90572349
66068000,35476000,3904000,9467000,114352000,-38.32408804
10873714,10873714,5499272,1994306,292836079,6.341560139
42725000,42725000,0,11537000,1094887000,6.050483163
3810000,-6459000,0,-7749000,12561000,-5.696204489
40000000,221947000,1853000,38000000,514000000,8.576194139
40000000,221947000,1853000,38000000,514000000,8.714027717
114065000,81373000,625000,5119000,69817000,-1.166918077
498264000,221947000,7903000,-17968750,8496430,16.27908051
28104000,28104000,31227000,4031000,933115000,-5.349671362
17719000,17705000,1853000,23653000,1369343500,21.49625681
22465000,7943000,35000,1621000,19917000,44.32565343
38355000,38355000,0,2677000,1059901000,15.47525796
49539000,8461000,1365000,-1421000,57442000,254.0856272
23674037,-4052796,11855115,-14219225,17429406,129.0816333
64995000,23187000,2549000,856000,55586000,-6.828081523
80798000,80798000,21174000,24920000,2288993000,16.1556088
58220000,30807000,0,804000,169798000,28.37208689
49710000,49710000,68650000,24824000,1467398000,35.26735358
49846000,34920000,1853000,23653000,1369343500,19.6227489
40967000,40967000,0,13992000,824398000,18.42674247
498264000,221947000,0,-41024000,41849000,6.962026033
49217000,31768000,0,-18716000,470163000,51.44697733
42674000,20618000,416000,4584000,24974000,-39.26527368
64256088,31016506,13572434,13397301,246961571,-43.18181941
28321000,28321000,10195000,3196000,951696000,-10.19817394
118100000,68629000,698000,14529000,255052000,114.461927
103554000,45467000,128000,7637000,508249000,53.20636058
135000,-1102000,2523000,-20869000,6331000,6.666660044
58731000,58731000,25011000,2131000,1175549000,38.14354364
13126000,4781000,0,-1740000,20737000,-26.1686142
285791000,112602000,0,-4322000,71709000,50.43178058
866755319.1,148670212.8,43085106.38,15159574.47,1057446809,-7.430995792
533261000,331806000,63908000,23994000,466066000,48.58393115
1974623,1974623,389996,838811,21895136,68.53932103
28457000,3971000,4333000,-8214000,116617000,14.34343016
22122000,19551000,1853000,23653000,1369343500,22.72275105
305018000,155593000,466000,-9065000,299817000,29.89035603
12229000,5045000,0,1486000,9998000,-6.86106519
103805432,16862714,0,-2438981,81587297,55.71429313
14070000000,4861000000,1410000000,916000000,17841000000,-54.03356748
77401000,18827000,2897000,-49120000,237412000,22.52832293
2106954,2106954,0,-394498,40521724,17.54386405
3878000,16000,0,963000,35794000,0.848481149
62440000,62440000,53857000,14085000,1724338000,1.424083582
200352000,49310000,0,2715000,81510000,-11.76470836
12835158.48,628815.9091,1475448.485,-6677624.394,18455684.39,-36.11111074
38102000,10678000,7031000,-10325000,12492000,-58.63636334
1488642,1488642,0,-2686128,4058566,92.94872441
36115741,26405998,0,-1903341,16353865,-9.367683774
29738000,29697000,1853000,23653000,1369343500,44.33062797
65534736,32776289,0,7297205,219560106,-1.834494875
12729000,-3653000,336000,-42084000,16260000,-82.69230637
7083000,5273000,1853000,23653000,1369343500,32.95785864
156398231,12636291,58555006,-25181817,108926381,-85.45774648
38074695,16897984,1352893,2963908,28940635,12.69920027
29617000,29617000,84184000,-2086000,614340000,26.29695268
498264000,221947000,12269,4312427,306004922,5.478616329
94604000,-2572000,7837000,-83600000,137473000,54.31471663
98673000,98673000,0,9630000,133363000,0.286602965
38614978,28434595,0,17679145,360336361,29.95240802
153138219,23169259,18185320,-5003924,147441035,-5.454550972
498264000,221947000,1853000,12000000,877000000,8.329945605
53000000,53000000,1853000,50000000,9000000,7.895489526
4709000,4510000,1853000,23653000,1369343500,54.24732531
16454426,8456408,2208635,-571141,18596715,1.898732315
216328000,69557000,3655000,-3633000,182286000,2.877695127
8110979,4848376,0,619448,58588298,18.15812945
1315000000,75000000,10000000,-14000000,1070000000,39.12453667
1507000,1094000,0,-9604000,14314000,-18.10345147
31568000,31568000,17600000,7039000,716735000,8.549513693
124829000,31102000,5000000,13690000,248477000,-5.625351055
21948989,21948989,0,4647119,534833167,73.16521408
388574,118467,50000,-5574163,2431258,-35.29257019
91520000,30594000,16195000,-21058000,267562000,-92.81045745
18651525,12853256,0,-9478822,24007276,-12.4427486
30036000,27184000,0,11962000,18177000,-38.65248663
111212000,10102000,27197000,-7170000,102237000,7.046070093
317751351.8,111377311.8,56571428.57,14184347.16,375761966.2,-15.82399052
1820319031,260966224.5,302857.1429,186395255.1,2492541990,4.958672801
1361000000,221947000,1853000,487000000,26638000000,-2.219638848
498264000,221947000,0,-13335000,43151000,53.92670726
40141000,11402000,537000,-672000,33231000,27.87878337
26285000,21952000,0,-2740000,25203000,104.1025601
232371000,85782000,27718000,18814000,356441000,-7.35954634
216131000,21661000,27935000,-448000,221226000,-28.17796069
164925000,112651000,0,-28139000,802079000,-24.00000061
297000,56000,219000,-11908000,7754000,-21.09038869
279618727,213942657,118347783,21686079,1050811123,17.89827624
83610000,62326000,0,15691000,486685000,-83.99833598
34544000,24888000,1726000,-12166000,13583000,94.0298388
96906335,28069747,44464515,1759711,377712342,13.59999657
125582000,11057000,44766000,-12282000,188728000,123.0215867
3966000,3966000,0,-41662000,129006000,53.59423993
26427190,16910888,0,-2022761,33251229,-53.42105255
498264000,221947000,1853000,23653000,622104000,14.39861416
29855000,17120000,252000,-2909000,47507000,-27.01754409
41000312,16920404,513705,262432,11744385,92.05096848
45209000,23280000,255000,-1593000,26176000,-7.758613514
173619000,55119000,875000,-4251000,94216000,-75.72815467
70965000,12264000,1036000,-5740000,32196000,-40.47618777
38137000,38137000,35000000,8569000,974233000,14.31359859
47857000,12085000,723000,3498000,41685000,-11.21817235
11714000000,9221000000,0,1527000000,22586000000,9.61091908
770452000,269602000,0,36604000,916937000,16.45389974
87969000,7572000,593000,-3505000,61568000,-22.00000286
54587000,26743000,0,5426000,34956000,21.67931921
8222000,3618000,0,1378000,13981000,71.46559632
93178000,8391000,0,-4408000,103287000,-17.88617703
24363967,5924207,0,443370,39511290,-12.41666476
498264000,221947000,1853000,301000000,28258000000,11.27393701
3684939,972213,0,-1479599,4102105,86.34686788
1.10851E+11,221947000,1853000,7367000000,1.77975E+11,21.76275797
27858000000,4416000000,5270000000,573000000,23673000000,15.56316333
5871000,2280000,51000,1569000,9484000,-48.42105098
6000000,4000000,11000000,-1000000,31000000,-37.36263995
8495423,5916659,2499500,-7631963,24569225,-29.81715961
498264000,221947000,0,-21849000,54659000,44.44444297
23191354,4519623,653673,1449992,32852977,-21.56862287
498264000,221947000,0,6865501,457467378,24.87512202
40882000,40882000,2800000,11206000,1096419000,45.50705252
1282362,476204,0,-5806612,38097881,22.58064268
498264000,221947000,70438.0365,-35418695.99,40691906.96,-46.90721954
635366000,169399000,94422000,-34779000,1714400000,82.11766033
3891000,3891000,0,-1608000,163913000,-38.16330791
155141000,37441000,2143000,5922000,96822000,63.63637254
498264000,221947000,280851.0638,2266755.319,1212765.957,-68.38526727
498264000,221947000,5731507.576,-5225300.758,40329651.52,72.2222167
64989995,10380900,0,486208,13372451,-25.20833809
-7008000,685836,0,-16366360,84053054,19.44445291
111322000,99054000,0,4661000,43424000,18.2320396
9034403,1543,935859,873225,17557123,-36.06557761
21505000,21505000,46000,4282000,593213000,30.72652491
37185000,37185000,0,8220000,830300000,12.22219855
122000000,221947000,1853000,37000000,1008000000,37.46379167
33612796,10055053,0,-3169559,125616966,-3.225806924
37622000,37622000,27287000,7072000,805337000,-23.03413105
